ano_compra;"nome_instituicao";"esfera";"cnpj_instituicao";"municipio_instituicao";"uf";compra;insercao;codigo_br;"descricao_catmat";"unidade_fornecimento";"generico";"anvisa";"modalidade_compra";"tipo_compra";capacidade;"unidade_medida";"unidade_fornecimento_capacidade";"cnpj_fornecedor";"fornecedor";"cnpj_fabricante";"fabricante";qtd_itens_comprados;preco_unitario;preco_total
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"423975";"PIPETA, TIPO:PASTEUR, CAPACIDADE:3 ML, MATERIAL:PLÁSTICO, TIPO USO:DESCARTÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"05.323.167/0001-07";"CIRUBEL COMERCIO E REPRESENTACOES DE PRODUTOS MEDICOS E HOSPITALAR LTDA";"57.893.521/0001-32";"PERFITECNICA PERFIS TECNICOS DE BORRACHA LTDA";"36";"45.0";"1620.0"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"457503";"CORANTE, TIPO :PARDO DE BISMARCK, CARACTERÍSTICA ADICIONAL :CI 21000, ASPECTO FÍSICO :PÓ";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"4";"190.0";"760.0"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"382447";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO:ALBUMINA BOVINA, CARACTERÍSTICAS ADICIONAIS:SOLUÇÃO A 22%";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"10.0";"ML";"FRASCO 10.00 ML";"05.048.534/0001-01";"NORTEMED DISTRIBUIDORA DE PRODUTOS MEDICOS LTDA";"50.657.402/0001-31";"EBRAM PRODUTOS LABORATORIAIS LTDA";"20";"33.38";"667.6"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"470305";"MEIO DE CULTURA - CÉLULA E TECIDO, TIPO:MEIO HAM F10, APRESENTAÇÃO:PÓ, ADITIVOS:COM L-GLUTAMINA E NAHCO3, CARACTERÍSTICAS ADICIONAIS:COM GLICOSE, FENOL VERMELHO E PIRUVATO DE SÓDIO";"GRAMA";;;"Pregão";"ADMINISTRATIVA";;;"GRAMA";"05.323.167/0001-07";"CIRUBEL COMERCIO E REPRESENTACOES DE PRODUTOS MEDICOS E HOSPITALAR LTDA";"73.636.391/0001-09";"NEWPROV PRODUTOS PARA LABORATORIO LTDA";"80";"25.0";"2000.0"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"479641";"ADAPTADOR USO MÉDICO, APLICAÇÃO:P/ AGULHA DE COLETA DE SANGUE A VÁCUO, TIPO 1:USO C/ TUBO COLETOR, MATERIAL:POLÍMERO, COMPONENTE 1:ENCAIXE ROSQUEADO, TIPO USO:USO ÚNICO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"05.048.534/0001-01";"NORTEMED DISTRIBUIDORA DE PRODUTOS MEDICOS LTDA";"48.740.849/0001-28";"CRAL ARTIGOS PARA LABORATORIO LTDA";"50";"38.71";"1935.5"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"395610";"REAGENTE ANALÍTICO 4, TIPO:ÁLCOOL-ÁCIDO, CONCENTRAÇÃO:SOLUÇÃO A 1%, CARACTERÍSTICA ADICIONAL:PARA COLORAÇÃO DE ZIEHL-NEELSEN";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.733.464/0001-94";"SHL - SAUDE HOSPITALAR E LABORATORIAL LTDA";"00.562.583/0001-44";"RENYLAB - QUIMICA E FARMACEUTICA LTDA";"55";"48.49";"2666.95"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"414714";"TUBO LABORATÓRIO, TIPO:CAPILAR, MATERIAL:VIDRO, DIMENSÕES:CERCA DE 1,5 X 75 MM";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"05.048.534/0001-01";"NORTEMED DISTRIBUIDORA DE PRODUTOS MEDICOS LTDA";"48.740.849/0004-70";"CRAL ARTIGOS PARA LABORATORIO LTDA";"10";"22.31";"223.1"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"469860";"CORANTE, TIPO :CONJUNTO COLORAÇÃO PARA PAPANICOLAU, CARACTERÍSTICA ADICIONAL :HEMATOXINA HARRIS, EA-36 E LARANJA G-6";"CONJUNTO";;;"Pregão";"ADMINISTRATIVA";;;"CONJUNTO";"41.733.464/0001-94";"SHL - SAUDE HOSPITALAR E LABORATORIAL LTDA";"00.562.583/0001-44";"RENYLAB - QUIMICA E FARMACEUTICA LTDA";"50";"148.9";"7445.0"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"444925";"SWAB, MATERIAL:HASTE PLÁSTICA, TIPO PONTA:PONTA EM RAYON, APRESENTAÇÃO :EMBALAGEM INDIVIDUAL EM TUBO PLÁSTICO, ESTERILIDADE:ESTÉRIL, TIPO DE USO:DESCARTÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"05.048.534/0001-01";"NORTEMED DISTRIBUIDORA DE PRODUTOS MEDICOS LTDA";"48.740.849/0001-28";"CRAL ARTIGOS PARA LABORATORIO LTDA";"2000";"0.53";"1060.0"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"348282";"REAGENTE, COMPONENTES 3:COM ANTICORPOS MONOCLONAIS ANTI CD3/CD4/CD8/CD45, TIPO 3:CONJUNTO DE REAGENTES, CARACTERÍSTICAS ADICIONAIS 2:COMPLETO COM REAGENTES E ACESSÓRIOS, APLICAÇÃO 4:CITOMETRIA DE FLUXO, COMPONENTES ADICIONAIS:CONTAGEM DE LINFÓCITOS RELAÇÃO A SUBPOPULAÇÃO CD45";"TESTE";;;"Pregão";"ADMINISTRATIVA";;;"TESTE";"05.048.534/0001-01";"NORTEMED DISTRIBUIDORA DE PRODUTOS MEDICOS LTDA";"50.657.402/0001-31";"EBRAM PRODUTOS LABORATORIAIS LTDA";"220";"35.36";"7779.2"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"327360";"CORANTE, TIPO:FUCSINA FENICADA (ZIEHL-NEELSEN), ASPECTO FÍSICO:LÍQUIDO";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"1000.0";"ML";"FRASCO 1000.00 ML";"05.048.534/0001-01";"NORTEMED DISTRIBUIDORA DE PRODUTOS MEDICOS LTDA";"64.822.885/0001-97";"QEEL - QUIMICA ESPECIALIZADA ERICH LTDA";"43";"44.86";"1928.98"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"327377";"CORANTE, TIPO:EOSINA AMARELADA Y, ASPECTO FÍSICO:PÓ, CARACTERÍSTICAS ADICIONAIS:CI 45380";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"1.0";"KG";"FRASCO 1.00 KG";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"34";"42.0";"1428.0"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"327534";"CORANTE, TIPO:CONJUNTO REAGENTE PARA COLORAÇÃO DE GRAM, ASPECTO FÍSICO:LÍQUIDO, CARACTERÍSTICAS ADICIONAIS:FRASCOS SEPARADOS CONTENDO, COMPOSIÇÃO:CRISTALVIOLETA,LUGOL,ETANOL-ACETONA,FUCSINA BÁSICA";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"1.0";"L";"FRASCO 1.00 L";"41.733.464/0001-94";"SHL - SAUDE HOSPITALAR E LABORATORIAL LTDA";"00.562.583/0001-44";"RENYLAB - QUIMICA E FARMACEUTICA LTDA";"10";"67.89";"678.9"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"407961";"ALGODÃO, TIPO:HIDRÓFILO, APRESENTAÇÃO:EM ROLETE, MATERIAL:ALVEJADO, PURIFICADO, ISENTO DE IMPUREZAS, ESTERILIDADE:NÃO ESTÉRIL";"EMBALAGEM";;;"Pregão";"ADMINISTRATIVA";"25.0";"G";"EMBALAGEM 25.00 G";"05.048.534/0001-01";"NORTEMED DISTRIBUIDORA DE PRODUTOS MEDICOS LTDA";"41.847.658/0001-10";"TECELAGEM MINASREY LTDA";"50";"3.17";"158.5"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"420833";"ESTANTE TUBO ENSAIO, MATERIAL:PLÁSTICO, DIÂMETRO TUBO:PARA TUBOS ATÉ 20 MM, CAPACIDADE :ATÉ 40 UNIDADES";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.733.464/0001-94";"SHL - SAUDE HOSPITALAR E LABORATORIAL LTDA";"06.157.734/0001-65";"GLOBAL TEC INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS LTDA";"40";"13.89";"555.6"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"357684";"ÓLEO DE IMERSÃO, USO:PARA MICROSCOPIA, ASPECTO FÍSICO:LÍQUIDO LÍMPIDO, TRANSPARENTE, DENSIDADE:1,515 G/CM3";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"150";"11.0";"1650.0"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"399068";"CORANTE, TIPO :CORANTE DE GIEMSA, ASPECTO FÍSICO :LÍQUIDO";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"1000.0";"ML";"FRASCO 1000.00 ML";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"34";"42.0";"1428.0"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"347476";"ÓXIDO DE MERCÚRIO II, ASPECTO FÍSICO:CRISTAIS VERMELHOS, INODOROS, PESO MOLECULAR:216,59 G/MOL, FÓRMULA QUÍMICA:HGO, GRAU DE PUREZA:PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL:REAGENTE P.A. / ACS, NÚMERO DE REFERÊNCIA QUÍMICA:CAS 21908-53-2";"GRAMA";;;"Pregão";"ADMINISTRATIVA";;;"GRAMA";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"3";"160.0";"480.0"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"380528";"REAGENTE ANALÍTICO 4, TIPO:ÁLCOOL-ÁCIDO, CONCENTRAÇÃO:SOLUÇÃO A 3%, CARACTERÍSTICA ADICIONAL:PARA COLORAÇÃO DE ZIEHL-NEELSEN";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"07.944.100/0001-15";"PROC9 INDUSTRIA QUIMICA LTDA";"7";"24.0";"168.0"
"2023";"FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA";"MUNICIPAL";"18.478.187/0001-07";"MARABA";"PA";"01/01/2023";"15/03/2024";"409642";"LAMÍNULA, MATERIAL:VIDRO, DIMENSÕES:CERCA DE 20 X 20 MM";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.733.464/0001-94";"SHL - SAUDE HOSPITALAR E LABORATORIAL LTDA";"29.928.032/0001-33";"GLASSLAB ARTIGOS PARA LABORATORIO LTDA";"140";"33.89";"4744.6"
"2023";"FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE";"MUNICIPAL";"11.406.652/0001-47";"CUMARU DO NORTE";"PA";"02/01/2023";"06/03/2023";"267507";"ALBENDAZOL, DOSAGEM:40 MG/ML, USO:SUSPENSÃO ORAL";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"10.0";"ML";"FRASCO 10.00 ML";"00.545.222/0001-90";"PROFARM COMERCIO DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"30000";"0.82";"24600.0"
"2023";"FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE";"ESTADUAL";"08.597.121/0001-74";"CURITIBA";"PR";"02/01/2023";"02/02/2023";"267504";"ÁCIDO VALPRÓICO, DOSAGEM:250 MG";"CÁPSULA";"N";"1055303150079";"Pregão";"ADMINISTRATIVA";;;"CÁPSULA";"07.752.236/0008-08";"MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A";"56.998.701/0001-16";"ABBOTT LABORATORIOS DO BRASIL LTDA";"275530";"0.3";"82659.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE";"MUNICIPAL";"11.406.652/0001-47";"CUMARU DO NORTE";"PA";"02/01/2023";"06/03/2023";"267516";"ATENOLOL, DOSAGEM:25 MG";"COMPRIMIDO";"S";"1256801460011";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"04.860.742/0001-48";"PARAFARMA MEDICAMENTOS E HOSPITALAR LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"50000";"0.04";"2000.0"
"2023";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.248.285/0001-09";"IPOJUCA";"PE";"02/01/2023";"03/02/2023";"437868";"FITA HOSPITALAR, TIPO:MICROPOROSA, MATERIAL:DORSO EM NÃO TECIDO, COMPONENTES:ADESIVO ACRÍLICO, DIMENSÕES:CERCA DE 100 MM, CARACTERÍSTICAS ADICIONAIS:HIPOALERGÊNICO, COR:COM COR";"ROLO";;;"Pregão";"ADMINISTRATIVA";;;"ROLO";"35.854.418/0001-40";"AGRESTEMED COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA";"84.966.498/0001-31";"MAXICOR PRODUTOS MEDICOS LTDA";"4830";"5.98";"28883.4"
"2023";"FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE";"MUNICIPAL";"11.406.652/0001-47";"CUMARU DO NORTE";"PA";"02/01/2023";"06/03/2023";"292427";"DEXAMETASONA, DOSAGEM:4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"AMPOLA";;;"Pregão";"ADMINISTRATIVA";"2.5";"ML";"AMPOLA 2.50 ML";"04.860.742/0001-48";"PARAFARMA MEDICAMENTOS E HOSPITALAR LTDA";"06.628.333/0001-46";"FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA";"20000";"0.4";"8000.0"
"2023";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.248.285/0001-09";"IPOJUCA";"PE";"02/01/2023";"03/02/2023";"389941";"AGULHA ANESTÉSICA, APLICAÇÃO:P/ RAQUIDIANA, MATERIAL:AÇO INOXIDÁVEL, DIMENSÃO:27 G X 3 1/2"", TIPO PONTA:PONTA QUINCKE, COMPONENTE:C/ MANDRIL AJUSTADO, CONECTOR UNIVERSAL:CONECTOR LUER LOCK, C/ VISOR TRANSPARENTE, TIPO USO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.854.418/0001-40";"AGRESTEMED COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA";"01.005.728/0001-79";"LABOR IMPORT COMERCIAL IMPORTADORA EXPORTADORA LTDA";"700";"2.56";"1792.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE";"MUNICIPAL";"11.406.652/0001-47";"CUMARU DO NORTE";"PA";"02/01/2023";"06/03/2023";"300725";"FENOBARBITAL SÓDICO, DOSAGEM:100 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1029800160102";"Pregão";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"04.860.742/0001-48";"PARAFARMA MEDICAMENTOS E HOSPITALAR LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"400";"1.8";"720.0"
"2023";"FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE";"ESTADUAL";"08.597.121/0001-74";"CURITIBA";"PR";"02/01/2023";"02/02/2023";"308877";"SEVOFLURANO, FORMA FARMACÊUTICA:LÍQUIDO INALANTE";"FRASCO";"N";"1029801480012";"Pregão";"ADMINISTRATIVA";"250.0";"ML";"FRASCO 250.00 ML";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"5640";"303.0";"1708920.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE";"MUNICIPAL";"11.406.652/0001-47";"CUMARU DO NORTE";"PA";"02/01/2023";"06/03/2023";"300725";"FENOBARBITAL SÓDICO, DOSAGEM:100 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1029800160102";"Pregão";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"37.556.213/0001-04";"AHCOR COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"500";"2.34";"1170.0"
"2023";"FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE";"ESTADUAL";"08.597.121/0001-74";"CURITIBA";"PR";"02/01/2023";"02/02/2023";"433279";"DIVALPROATO DE SÓDIO, CONCENTRAÇÃO:250 MG, FORMA FARMACÊUTICA:LIBERAÇÃO PROLONGADA";"COMPRIMIDO";;;"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"07.752.236/0008-08";"MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A";"56.998.701/0001-16";"ABBOTT LABORATORIOS DO BRASIL LTDA";"12100";"0.82";"9922.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE";"MUNICIPAL";"11.406.652/0001-47";"CUMARU DO NORTE";"PA";"02/01/2023";"06/03/2023";"300733";"DEXAMETASONA, CONCENTRAÇÃO:2 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"AMPOLA";;;"Pregão";"ADMINISTRATIVA";"1.0";"ML";"AMPOLA 1.00 ML";"04.860.742/0001-48";"PARAFARMA MEDICAMENTOS E HOSPITALAR LTDA";"06.628.333/0001-46";"FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA";"1000";"1.2";"1200.0"
"2023";"FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE";"ESTADUAL";"08.597.121/0001-74";"CURITIBA";"PR";"02/01/2023";"02/02/2023";"328532";"VALPROATO DE SÓDIO, CONCENTRAÇÃO:50 MG/ML, FORMA FARMACÊUTICA:XAROPE";"FRASCO";"S";"1037004650020";"Pregão";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"00.656.468/0001-39";"SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"2210";"4.44";"9812.4"
"2023";"FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE";"MUNICIPAL";"11.406.652/0001-47";"CUMARU DO NORTE";"PA";"02/01/2023";"06/03/2023";"304872";"MORFINA, APRESENTAÇÃO:SULFATO, CONCENTRAÇÃO:0,2MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1029800970148";"Pregão";"ADMINISTRATIVA";"1.0";"ML";"AMPOLA 1.00 ML";"05.443.348/0001-77";"CENTERMEDICA PRODUTOS HOSPITALARES LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"500";"4.0";"2000.0"
"2023";"FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE";"ESTADUAL";"08.597.121/0001-74";"CURITIBA";"PR";"02/01/2023";"02/02/2023";"324414";"LAMOTRIGINA, DOSAGEM:50 MG";"COMPRIMIDO";"S";"1564900090026";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"00.656.468/0001-39";"SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA";"05.399.786/0001-85";"UNICHEM FARMACEUTICA DO BRASIL LTDA.";"12430";"0.17";"2113.1"
"2023";"FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE";"MUNICIPAL";"11.406.652/0001-47";"CUMARU DO NORTE";"PA";"02/01/2023";"06/03/2023";"292194";"HALOPERIDOL, APRESENTAÇÃO:SAL DECANOATO, CONCENTRAÇÃO:50 MG/ML, TIPO USO:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1029802400020";"Pregão";"ADMINISTRATIVA";"1.0";"ML";"AMPOLA 1.00 ML";"04.860.742/0001-48";"PARAFARMA MEDICAMENTOS E HOSPITALAR LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"500";"3.44";"1720.0"
"2023";"FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE";"ESTADUAL";"08.597.121/0001-74";"CURITIBA";"PR";"02/01/2023";"02/02/2023";"278261";"TIOPENTAL SÓDICO, DOSAGEM:1 G, APRESENTAÇÃO:INJETÁVEL";"FRASCO-AMPOLA";"N";"1029800940044";"Pregão";"ADMINISTRATIVA";;;"FRASCO-AMPOLA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"547";"36.46";"19943.62"
"2023";"FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE";"MUNICIPAL";"11.406.652/0001-47";"CUMARU DO NORTE";"PA";"02/01/2023";"06/03/2023";"284105";"RISPERIDONA, DOSAGEM:3 MG";"COMPRIMIDO";"S";"1037006190116";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"04.860.742/0001-48";"PARAFARMA MEDICAMENTOS E HOSPITALAR LTDA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"5000";"0.08";"400.0"
"2023";"FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE";"ESTADUAL";"08.597.121/0001-74";"CURITIBA";"PR";"02/01/2023";"02/02/2023";"272041";"CLOMIPRAMINA, DOSAGEM:75 MG, APRESENTAÇÃO:LIBERAÇÃO LENTA";"COMPRIMIDO";"N";"1356906140064";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"09.944.371/0001-04";"SULMEDIC COMERCIO DE MEDICAMENTOS LTDA";"00.923.140/0001-31";"EMS SIGMA PHARMA LTDA";"12000";"1.7";"20400.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE";"MUNICIPAL";"11.406.652/0001-47";"CUMARU DO NORTE";"PA";"02/01/2023";"06/03/2023";"292331";"SALBUTAMOL, DOSAGEM:0,4 MG/ML, FORMA FARMACÊUTICA:XAROPE";"FRASCO";"N";"1384100190168";"Pregão";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"37.556.213/0001-04";"AHCOR COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"02.456.955/0001-83";"NATULAB LABORATORIO S.A";"200";"1.05";"210.0"
"2023";"FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE";"ESTADUAL";"08.597.121/0001-74";"CURITIBA";"PR";"02/01/2023";"02/02/2023";"272454";"CARBAMAZEPINA, DOSAGEM:20 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL";"FRASCO";"S";"1134302030049";"Pregão";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"00.656.468/0001-39";"SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"2674";"8.5";"22729.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE";"MUNICIPAL";"11.406.652/0001-47";"CUMARU DO NORTE";"PA";"02/01/2023";"06/03/2023";"462483";"IODETO DE POTÁSSIO, CONCENTRAÇÃO:20 MG/ML, FORMA FARMACEUTICA:XAROPE";"FRASCO";"N";"1558402230026";"Pregão";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"37.556.213/0001-04";"AHCOR COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"05.161.069/0001-10";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"10000";"2.04";"20400.0"
"2023";"FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE";"ESTADUAL";"08.597.121/0001-74";"CURITIBA";"PR";"02/01/2023";"02/02/2023";"272817";"MIDAZOLAM, DOSAGEM:15 MG";"COMPRIMIDO";"N";"1029801430058";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"14040";"1.3";"18252.0"
